time	V(N001,Vo)	I(D1)	I(L1)
3.677903137063513e-04	5.203389e+00	-1.398289e-07	1.997729e-01
3.679672221999960e-04	5.203220e+00	-5.492215e-07	2.038519e-01
3.679682221999960e-04	5.203221e+00	-3.456820e-07	2.038750e-01
3.679702221999960e-04	5.203218e+00	-3.633007e-08	2.039211e-01
3.679742221999961e-04	5.203216e+00	-1.900541e-07	2.040133e-01
3.679822221999962e-04	5.203206e+00	-1.134310e-07	2.041976e-01
3.679982221999965e-04	5.203191e+00	-1.516855e-07	2.045664e-01
3.680302221999970e-04	5.203156e+00	-1.325728e-07	2.053038e-01
3.680942221999980e-04	5.203090e+00	2.604655e-07	2.067785e-01
3.680952221999980e-04	5.203087e+00	6.435948e-08	2.068016e-01
3.680972221999980e-04	5.203086e+00	-2.398447e-07	2.068476e-01
3.681012221999981e-04	5.203080e+00	-8.867937e-08	2.069398e-01
3.681092221999982e-04	5.203073e+00	-1.640304e-07	2.071241e-01
3.681252221999985e-04	5.203054e+00	-1.264149e-07	2.074927e-01
3.681572221999990e-04	5.203021e+00	4.849982e-08	2.082299e-01
3.681592221999990e-04	5.203016e+00	-3.886938e-08	2.082759e-01
3.681632221999991e-04	5.203014e+00	-1.888026e-07	2.083681e-01
3.681712221999992e-04	5.203003e+00	-1.140676e-07	2.085523e-01
3.681872221999995e-04	5.202986e+00	-6.448973e-08	2.089209e-01
3.681992221999997e-04	5.202973e+00	-1.389726e-07	2.091973e-01
3.682072221999998e-04	5.202962e+00	-4.838669e-07	2.093815e-01
3.682102221999998e-04	5.202959e+00	-4.090907e-08	2.094506e-01
3.682142221999999e-04	5.202956e+00	1.522778e-07	2.095427e-01
3.682172221999999e-04	5.202952e+00	-1.393528e-07	2.096118e-01
3.682192222000000e-04	5.202949e+00	-3.295002e-07	2.096579e-01
3.682202222000000e-04	5.202949e+00	-1.405533e-07	2.096809e-01
3.682212222000000e-04	5.202946e+00	-1.373501e-07	2.097040e-01
3.682222222000000e-04	5.202947e+00	-1.405260e-07	2.097270e-01
3.682232222000000e-04	5.202944e+00	-8.781682e-05	2.097500e-01
3.682233222000000e-04	5.202945e+00	-2.998260e-05	2.097523e-01
3.682235222000000e-04	5.202945e+00	-1.518201e-07	2.097569e-01
3.682238222000000e-04	5.127564e+00	8.401919e-02	2.097638e-01
3.682238966923370e-04	4.963562e+00	1.398436e-01	2.097655e-01
3.682240456770110e-04	4.328330e+00	2.097684e-01	2.097684e-01
3.682242222000000e-04	3.529120e+00	2.097716e-01	2.097716e-01
3.682243457660924e-04	2.999223e+00	2.097733e-01	2.097733e-01
3.682244869844836e-04	2.420334e+00	2.097748e-01	2.097748e-01
3.682247694212661e-04	1.346984e+00	2.097766e-01	2.097766e-01
3.682253342948310e-04	-4.648418e-01	2.097757e-01	2.097757e-01
3.682264640419609e-04	-2.970996e+00	2.097641e-01	2.097641e-01
3.682275981564985e-04	-4.123411e+00	2.097451e-01	2.097451e-01
3.682286843547984e-04	-4.361590e+00	2.097235e-01	2.097235e-01
3.682355267055044e-04	-4.455619e+00	2.095816e-01	2.095817e-01
3.682665917362540e-04	-4.490932e+00	2.089261e-01	2.089261e-01
3.682976567670038e-04	-4.518113e+00	2.082698e-01	2.082698e-01
3.683287217977534e-04	-4.537164e+00	2.076127e-01	2.076127e-01
3.683597868285031e-04	-4.548084e+00	2.069549e-01	2.069549e-01
3.683908518592528e-04	-4.550872e+00	2.062963e-01	2.062963e-01
3.684219168900025e-04	-4.545530e+00	2.056369e-01	2.056369e-01
3.684529819207522e-04	-4.532057e+00	2.049768e-01	2.049768e-01
3.697174786826891e-04	-4.516581e+00	1.782533e-01	1.782533e-01
3.709819754446260e-04	-4.495450e+00	1.517877e-01	1.517877e-01
3.722464722065629e-04	-4.468665e+00	1.255799e-01	1.255799e-01
3.735109689684998e-04	-4.436225e+00	9.963000e-02	9.963001e-02
3.747754657304366e-04	-4.398130e+00	7.393797e-02	7.393797e-02
3.760399624923736e-04	-4.354381e+00	4.850380e-02	4.850381e-02
3.773044592543104e-04	-4.304977e+00	2.332751e-02	2.332752e-02
3.781994384864458e-04	-4.230950e+00	5.794779e-03	5.794789e-03
3.783741873553500e-04	-4.198275e+00	2.421809e-03	2.421819e-03
3.784705447231178e-04	-4.155039e+00	5.861813e-04	5.861908e-04
3.785333709580486e-04	-4.026070e+00	-5.861875e-04	-5.861782e-04
3.785876859267054e-04	-3.663918e+00	-1.549639e-03	-1.549630e-03
3.786217970594711e-04	-3.164802e+00	-2.086992e-03	-2.086984e-03
3.786552084546069e-04	-2.337724e+00	-2.485840e-03	-2.485833e-03
3.787053524320835e-04	-5.516014e-01	-2.767749e-03	-2.767743e-03
3.787633447500280e-04	1.998263e+00	-2.554659e-03	-2.554656e-03
3.788216063389839e-04	4.458184e+00	-1.712862e-03	-1.712861e-03
3.788741144370164e-04	5.981455e+00	-5.143874e-04	-5.143881e-04
3.788981295729879e-04	6.177895e+00	1.331649e-04	1.331641e-04
3.789247215801172e-04	5.855248e+00	8.597281e-04	8.597275e-04
3.789518376665648e-04	5.085818e+00	1.521105e-03	1.521105e-03
3.789900325005973e-04	3.504443e+00	2.240174e-03	2.240176e-03
3.790326680390366e-04	1.491004e+00	2.707734e-03	2.707737e-03
3.790780203387550e-04	-5.451918e-01	2.805879e-03	2.805885e-03
3.791197202965503e-04	-2.062549e+00	2.571508e-03	2.571515e-03
3.791573347227875e-04	-3.041454e+00	2.141616e-03	2.141624e-03
3.791934969403581e-04	-3.641908e+00	1.593487e-03	1.593496e-03
3.792296077345356e-04	-3.955281e+00	9.703193e-04	9.703285e-04
3.792648866134412e-04	-4.055422e+00	3.281520e-04	3.281613e-04
3.793042099960925e-04	-4.027887e+00	-3.947857e-04	-3.947763e-04
3.793406440430894e-04	-3.866918e+00	-1.049189e-03	-1.049180e-03
3.793756136995089e-04	-3.503524e+00	-1.633991e-03	-1.633982e-03
3.794130195320597e-04	-2.792269e+00	-2.151504e-03	-2.151496e-03
3.794662128343996e-04	-1.216713e+00	-2.613642e-03	-2.613636e-03
3.795190099193517e-04	8.888035e-01	-2.633815e-03	-2.633810e-03
3.795791299560879e-04	3.465903e+00	-2.024173e-03	-2.024171e-03
3.796363659596537e-04	5.466207e+00	-9.291932e-04	-9.291933e-04
3.796617906403133e-04	5.945835e+00	-2.977616e-04	-2.977622e-04
3.796809309586394e-04	5.977358e+00	2.194879e-04	2.194872e-04
3.797016577578927e-04	5.707636e+00	7.653516e-04	7.653513e-04
3.797314100595311e-04	4.900571e+00	1.469569e-03	1.469569e-03
3.797670753039999e-04	3.504618e+00	2.124727e-03	2.124729e-03
3.798126459154710e-04	1.445636e+00	2.605869e-03	2.605872e-03
3.798617833583726e-04	-6.609898e-01	2.698538e-03	2.698544e-03
3.799043633329253e-04	-2.134354e+00	2.448165e-03	2.448172e-03
3.799413987837864e-04	-3.085100e+00	2.034221e-03	2.034230e-03
3.799580478285882e-04	-3.405549e+00	1.799488e-03	1.799497e-03
3.799840100740127e-04	-3.750653e+00	1.378153e-03	1.378162e-03
3.800000000000000e-04	-3.893811e+00	1.100176e-03	1.100185e-03
3.800008550420347e-04	-3.899913e+00	1.085043e-03	1.085037e-03
3.800008940698173e-04	-1.521177e-01	-3.625783e+01	1.084430e-03
3.800009031263945e-04	2.604585e+00	-4.159544e+01	1.084426e-03
3.800009091112632e-04	5.437671e+00	-8.317335e+00	1.084534e-03
3.800009118804274e-04	5.356077e+00	3.436526e+00	1.084600e-03
3.800009139966402e-04	5.342308e+00	9.342301e-01	1.084651e-03
3.800009164241949e-04	5.337325e+00	3.175282e-01	1.084710e-03
3.800009212793043e-04	5.335354e+00	5.496494e-02	1.084828e-03
3.800009305640899e-04	5.335530e+00	-2.278103e-03	1.085053e-03
3.800009480085442e-04	5.335453e+00	1.692249e-04	1.085476e-03
3.800009651110915e-04	5.335500e+00	-3.199163e-04	1.085891e-03
3.800009993161860e-04	5.335468e+00	-1.150756e-03	1.086720e-03
3.800010000000000e-04	5.335472e+00	-9.872062e-04	1.086737e-03
3.800010013676282e-04	5.335476e+00	-6.502587e-04	1.086770e-03
3.800010041028844e-04	5.335481e+00	-2.614381e-04	1.086836e-03
3.800010095733969e-04	5.335483e+00	-3.596107e-05	1.086969e-03
3.800010205144219e-04	5.335483e+00	2.526790e-06	1.087234e-03
3.800010423964719e-04	5.335483e+00	-7.801195e-07	1.087765e-03
3.800010861605719e-04	5.335483e+00	8.851092e-08	1.088826e-03
3.800011736887718e-04	5.335483e+00	-2.340901e-07	1.090949e-03
3.800013487451718e-04	5.335483e+00	-9.446925e-08	1.095194e-03
3.800016988579716e-04	5.335484e+00	-1.594781e-07	1.103684e-03
3.800023990835714e-04	5.335487e+00	-1.281049e-07	1.120663e-03
3.800037995347708e-04	5.335492e+00	-1.435170e-07	1.154623e-03
3.800066004371697e-04	5.335501e+00	-1.358787e-07	1.222541e-03
3.800122022419675e-04	5.335521e+00	-1.396813e-07	1.358376e-03
3.800234058515631e-04	5.335560e+00	-1.377846e-07	1.630038e-03
3.808484636140325e-04	5.338081e+00	-1.381581e-07	2.160738e-02
3.816735213765018e-04	5.340226e+00	-1.384446e-07	4.154460e-02
3.824985791389711e-04	5.341997e+00	-1.386440e-07	6.144170e-02
3.833236369014405e-04	5.343392e+00	-1.387563e-07	8.129869e-02
3.841486946639098e-04	5.344411e+00	-1.387815e-07	1.011156e-01
3.849737524263791e-04	5.345056e+00	-1.387196e-07	1.208923e-01
3.857988101888484e-04	5.345325e+00	-1.385706e-07	1.406290e-01
3.867583784500000e-04	5.345285e+00	-1.526697e-07	1.635372e-01
3.867613784500001e-04	5.345283e+00	-1.351040e-07	1.636087e-01
3.867653784500001e-04	5.345281e+00	-1.403495e-07	1.637039e-01
3.867733784500003e-04	5.345276e+00	-1.377352e-07	1.638944e-01
3.872693784500081e-04	5.344920e+00	-1.386444e-07	1.756943e-01
3.877112221999920e-04	5.344513e+00	-1.524479e-07	1.861944e-01
3.877142221999920e-04	5.344510e+00	-1.351934e-07	1.862657e-01
3.877182221999921e-04	5.344506e+00	-1.403509e-07	1.863606e-01
3.877262221999922e-04	5.344497e+00	-1.377804e-07	1.865506e-01
3.878382221999940e-04	5.344369e+00	-1.387467e-07	1.892090e-01
3.879662221999960e-04	5.344218e+00	-1.521500e-07	1.922465e-01
3.879692221999960e-04	5.344213e+00	-1.352592e-07	1.923176e-01
3.879732221999961e-04	5.344209e+00	-1.403307e-07	1.924125e-01
3.879812221999962e-04	5.344199e+00	-1.378031e-07	1.926023e-01
3.880292221999970e-04	5.344138e+00	-1.384362e-07	1.937409e-01
3.880932221999980e-04	5.344057e+00	-1.321510e-07	1.952588e-01
3.880992221999981e-04	5.344049e+00	-1.403209e-07	1.954011e-01
3.881072221999982e-04	5.344038e+00	-1.378142e-07	1.955908e-01
3.881552221999990e-04	5.343975e+00	-1.415638e-07	1.967289e-01
3.881672221999991e-04	5.343958e+00	-1.378194e-07	1.970135e-01
3.881912221999995e-04	5.343926e+00	-1.378216e-07	1.975824e-01
3.882072221999998e-04	5.343904e+00	-1.262714e-07	1.979617e-01
3.882102221999998e-04	5.343901e+00	-1.419365e-07	1.980328e-01
3.882142221999999e-04	5.343894e+00	-1.484082e-07	1.981277e-01
3.882192222000000e-04	5.343888e+00	-1.322690e-07	1.982462e-01
3.882202222000000e-04	5.343886e+00	-1.385986e-07	1.982699e-01
3.882222222000000e-04	5.343883e+00	-1.385997e-07	1.983173e-01
3.882232222000000e-04	5.343882e+00	2.798535e-06	1.983410e-01
3.882233222000000e-04	5.343882e+00	8.611023e-07	1.983434e-01
3.882235222000000e-04	5.343882e+00	-1.382141e-07	1.983481e-01
3.882238222000000e-04	5.279319e+00	8.145781e-02	1.983552e-01
3.882238874626337e-04	5.144484e+00	1.322383e-01	1.983567e-01
3.882240179879010e-04	4.610693e+00	1.983595e-01	1.983595e-01
3.882240616256670e-04	4.420259e+00	1.983604e-01	1.983604e-01
3.882242222000000e-04	3.737988e+00	1.983633e-01	1.983633e-01
3.882243805427507e-04	3.095853e+00	1.983656e-01	1.983656e-01
3.882245388855013e-04	2.485336e+00	1.983673e-01	1.983673e-01
3.882246972282520e-04	1.906437e+00	1.983686e-01	1.983686e-01
3.882248555710027e-04	1.359156e+00	1.983695e-01	1.983695e-01
3.882250139137533e-04	8.434933e-01	1.983698e-01	1.983698e-01
3.882251722565039e-04	3.594480e-01	1.983697e-01	1.983697e-01
3.882253305992546e-04	-9.297943e-02	1.983691e-01	1.983691e-01
3.882264477260623e-04	-2.606187e+00	1.983595e-01	1.983596e-01
3.882275718402459e-04	-3.788748e+00	1.983420e-01	1.983420e-01
3.882298200686132e-04	-4.232543e+00	1.982987e-01	1.982987e-01
3.882377847897466e-04	-4.324757e+00	1.981386e-01	1.981386e-01
3.882812339778369e-04	-4.355332e+00	1.972500e-01	1.972500e-01
3.883246831659272e-04	-4.378665e+00	1.963607e-01	1.963607e-01
3.883681323540174e-04	-4.394757e+00	1.954708e-01	1.954708e-01
3.884115815421078e-04	-4.403606e+00	1.945802e-01	1.945802e-01
3.884550307301981e-04	-4.405212e+00	1.936890e-01	1.936890e-01
3.884984799182884e-04	-4.399577e+00	1.927971e-01	1.927971e-01
3.885419291063786e-04	-4.386700e+00	1.919046e-01	1.919046e-01
3.898436909275921e-04	-4.371843e+00	1.653004e-01	1.653004e-01
3.911454527488055e-04	-4.350080e+00	1.389708e-01	1.389708e-01
3.924472145700189e-04	-4.321411e+00	1.129159e-01	1.129159e-01
3.937489763912324e-04	-4.285837e+00	8.713571e-02	8.713571e-02
3.950507382124458e-04	-4.243356e+00	6.163013e-02	6.163013e-02
3.963525000336592e-04	-4.193968e+00	3.639921e-02	3.639921e-02
3.976542618548726e-04	-4.137675e+00	1.144295e-02	1.144296e-02
3.979928329319975e-04	-4.100543e+00	5.041909e-03	5.041918e-03
3.981443202976943e-04	-4.065467e+00	2.213415e-03	2.213424e-03
3.982213228627079e-04	-4.030535e+00	7.927714e-04	7.927809e-04
3.982897934493871e-04	-3.952825e+00	-4.527621e-04	-4.527527e-04
3.983365528961358e-04	-3.786106e+00	-1.283731e-03	-1.283722e-03
3.983612155339421e-04	-3.559197e+00	-1.699228e-03	-1.699219e-03
3.983855864198311e-04	-3.166529e+00	-2.067947e-03	-2.067938e-03
3.984172177577404e-04	-2.404883e+00	-2.442797e-03	-2.442789e-03
3.984684605583026e-04	-6.484909e-01	-2.750308e-03	-2.750302e-03
3.985261251217258e-04	1.827882e+00	-2.579991e-03	-2.579987e-03
3.985833516418590e-04	4.212975e+00	-1.790961e-03	-1.790959e-03
3.986423520781461e-04	5.914362e+00	-4.748084e-04	-4.748088e-04
3.986675672114451e-04	6.096030e+00	1.927621e-04	1.927615e-04
3.986976956032101e-04	5.668385e+00	9.990798e-04	9.990797e-04
3.987253949443775e-04	4.825509e+00	1.645431e-03	1.645432e-03
3.987661498131466e-04	3.089517e+00	2.348593e-03	2.348595e-03
3.988098834607687e-04	1.046469e+00	2.754731e-03	2.754735e-03
3.988526910947415e-04	-8.003092e-01	2.785972e-03	2.785979e-03
3.988926157631255e-04	-2.172299e+00	2.526196e-03	2.526203e-03
3.989285952349490e-04	-3.040832e+00	2.100460e-03	2.100469e-03
3.989695403339901e-04	-3.654104e+00	1.477979e-03	1.477988e-03
3.990005526020782e-04	-3.877758e+00	9.508691e-04	9.508784e-04
3.990322010319481e-04	-3.936692e+00	3.886458e-04	3.886552e-04
3.990688465611628e-04	-3.919761e+00	-2.662845e-04	-2.662752e-04
3.990958289060072e-04	-3.840036e+00	-7.415679e-04	-7.415586e-04
3.991295202541062e-04	-3.552036e+00	-1.294042e-03	-1.294033e-03
3.991891529614273e-04	-2.532893e+00	-2.103170e-03	-2.103162e-03
3.992443947664439e-04	-9.709883e-01	-2.551317e-03	-2.551311e-03
3.992984424607758e-04	1.127194e+00	-2.522483e-03	-2.522478e-03
3.993569449896852e-04	3.491750e+00	-1.894462e-03	-1.894460e-03
3.994157399458784e-04	5.362153e+00	-7.715482e-04	-7.715481e-04
3.994389304817006e-04	5.718739e+00	-2.116864e-04	-2.116867e-04
3.994615698408800e-04	5.682874e+00	3.751939e-04	3.751937e-04
3.994827494630936e-04	5.346009e+00	8.990393e-04	8.990394e-04
3.995167483625540e-04	4.344573e+00	1.632769e-03	1.632770e-03
3.995531205482168e-04	2.907512e+00	2.202214e-03	2.202217e-03
3.996041119000185e-04	7.013769e-01	2.593196e-03	2.593200e-03
3.996510961754063e-04	-1.135954e+00	2.569435e-03	2.569441e-03
3.996907821695690e-04	-2.343301e+00	2.270976e-03	2.270984e-03
3.997268208186045e-04	-3.097221e+00	1.826196e-03	1.826204e-03
3.997667842471839e-04	-3.604482e+00	1.215316e-03	1.215325e-03
3.998046780099635e-04	-3.832206e+00	5.760273e-04	5.760366e-04
3.998396095912883e-04	-3.873832e+00	-3.534654e-05	-3.533721e-05
3.998755893079119e-04	-3.779824e+00	-6.603132e-04	-6.603040e-04
3.999160141177304e-04	-3.492391e+00	-1.332134e-03	-1.332125e-03
3.999487637932448e-04	-3.105017e+00	-1.840758e-03	-1.840750e-03
3.999607637932449e-04	-2.880968e+00	-2.001439e-03	-2.001431e-03
3.999797637932452e-04	-2.477041e+00	-2.236015e-03	-2.236007e-03
4.000000000000000e-04	-1.942774e+00	-2.440118e-03	-2.440111e-03
4.000008991675912e-04	-1.916615e+00	-2.449036e-03	-2.447991e-03
4.000008998340966e-04	2.495146e-01	-4.222318e+01	-2.447987e-03
4.000009003043629e-04	2.268344e+00	-1.053857e+02	-2.447972e-03
4.000009007339732e-04	4.195128e+00	-1.277963e+02	-2.447959e-03
4.000009010448835e-04	4.310591e+00	-1.163125e+02	-2.447952e-03
4.000009014352607e-04	4.449505e+00	-1.027610e+02	-2.447944e-03
4.000009022160151e-04	4.698817e+00	-7.954055e+01	-2.447926e-03
4.000009037775238e-04	5.066161e+00	-4.500209e+01	-2.447890e-03
4.000009055160746e-04	5.290137e+00	-2.145620e+01	-2.447848e-03
4.000009074304080e-04	5.401314e+00	-8.891745e+00	-2.447801e-03
4.000009095039050e-04	5.447783e+00	-3.371507e+00	-2.447750e-03
4.000009122239863e-04	5.467085e+00	-9.879214e-01	-2.447682e-03
4.000009158929246e-04	5.472107e+00	-1.829190e-01	-2.447591e-03
4.000009216234992e-04	5.472551e+00	-9.580020e-03	-2.447448e-03
4.000009312436822e-04	5.472470e+00	1.045504e-03	-2.447209e-03
4.000009504840483e-04	5.472507e+00	1.054526e-04	-2.446730e-03
4.000009615192680e-04	5.472486e+00	1.860239e-04	-2.446456e-03
4.000009779295606e-04	5.472497e+00	-4.976057e-05	-2.446047e-03
4.000010000000000e-04	5.472490e+00	-2.580777e-04	-2.445498e-03
4.000010022070440e-04	5.472491e+00	-1.487655e-04	-2.445443e-03
4.000010066211319e-04	5.472493e+00	-4.100788e-05	-2.445334e-03
4.000010154493077e-04	5.472493e+00	3.857693e-07	-2.445114e-03
4.000010331056592e-04	5.472493e+00	-2.403018e-07	-2.444674e-03
4.000010684183623e-04	5.472493e+00	-1.050291e-07	-2.443796e-03
4.000011390437686e-04	5.472494e+00	-1.515318e-07	-2.442039e-03
4.000012802945810e-04	5.472494e+00	-1.321118e-07	-2.438524e-03
4.000015627962058e-04	5.472494e+00	-1.409988e-07	-2.431495e-03
4.000021277994556e-04	5.472496e+00	-1.367464e-07	-2.417436e-03
4.000032578059551e-04	5.472500e+00	-1.388266e-07	-2.389319e-03
4.011282578926834e-04	5.475422e+00	-1.382592e-07	2.556184e-02
4.022532579794119e-04	5.477619e+00	-1.378959e-07	5.342857e-02
4.033782580661402e-04	5.479091e+00	-1.377367e-07	8.121087e-02
4.045032581528686e-04	5.479839e+00	-1.377816e-07	1.089087e-01
4.056282582395970e-04	5.479862e+00	-1.380306e-07	1.365222e-01
4.067532583263254e-04	5.479160e+00	-1.384838e-07	1.640512e-01
4.078782584130537e-04	5.477733e+00	-1.391410e-07	1.914958e-01
4.080962221999980e-04	5.477350e+00	-1.391358e-07	1.967976e-01
4.081592221999990e-04	5.477235e+00	-1.391256e-07	1.983293e-01
4.081682221999992e-04	5.477218e+00	-1.388618e-07	1.985481e-01
4.081772221999993e-04	5.477201e+00	-1.386511e-07	1.987669e-01
4.081862221999994e-04	5.477185e+00	-1.384937e-07	1.989857e-01
4.081952221999996e-04	5.477168e+00	-1.383894e-07	1.992045e-01
4.082042221999997e-04	5.477151e+00	-1.383384e-07	1.994232e-01
4.082132221999999e-04	5.477134e+00	-1.383405e-07	1.996420e-01
4.082222222000000e-04	5.477117e+00	-1.383959e-07	1.998607e-01
4.082232222000000e-04	5.477115e+00	-4.646736e-07	1.998851e-01
4.082233222000000e-04	5.477115e+00	-2.494499e-07	1.998875e-01
4.082235222000000e-04	5.477115e+00	-1.384324e-07	1.998923e-01
4.082238222000000e-04	5.411077e+00	8.180181e-02	1.998996e-01
4.082238887585346e-04	5.272336e+00	1.332679e-01	1.999012e-01
4.082240218756039e-04	4.723884e+00	1.999042e-01	1.999042e-01
4.082241339661243e-04	4.237581e+00	1.999064e-01	1.999064e-01
4.082242222000000e-04	3.861979e+00	1.999080e-01	1.999080e-01
4.082243822814603e-04	3.208446e+00	1.999103e-01	1.999103e-01
4.082245423629205e-04	2.587698e+00	1.999122e-01	1.999122e-01
4.082247024443808e-04	1.999734e+00	1.999135e-01	1.999135e-01
4.082248625258410e-04	1.444555e+00	1.999144e-01	1.999144e-01
4.082250226073012e-04	9.221605e-01	1.999148e-01	1.999148e-01
4.082251826887614e-04	4.325509e-01	1.999148e-01	1.999148e-01
4.082253427702217e-04	-2.427387e-02	1.999142e-01	1.999142e-01
4.082264721638309e-04	-2.524207e+00	1.999049e-01	1.999049e-01
4.082276426656090e-04	-3.797685e+00	1.998874e-01	1.998874e-01
4.082286985855143e-04	-4.080988e+00	1.998679e-01	1.998679e-01
4.082352830987425e-04	-4.182497e+00	1.997399e-01	1.997399e-01
4.082713848299933e-04	-4.216353e+00	1.990239e-01	1.990239e-01
4.083074865612440e-04	-4.242374e+00	1.983071e-01	1.983071e-01
4.083435882924948e-04	-4.260560e+00	1.975896e-01	1.975896e-01
4.083796900237456e-04	-4.270911e+00	1.968714e-01	1.968714e-01
4.084157917549964e-04	-4.273427e+00	1.961524e-01	1.961524e-01
4.084518934862471e-04	-4.268107e+00	1.954327e-01	1.954327e-01
4.084879952174979e-04	-4.254952e+00	1.947123e-01	1.947123e-01
4.097080648575012e-04	-4.240817e+00	1.704884e-01	1.704884e-01
4.109281344975044e-04	-4.221632e+00	1.464948e-01	1.464948e-01
4.121482041375076e-04	-4.197396e+00	1.227313e-01	1.227313e-01
4.133682737775108e-04	-4.168111e+00	9.919799e-02	9.919801e-02
4.145883434175141e-04	-4.133775e+00	7.589486e-02	7.589487e-02
4.158084130575173e-04	-4.094390e+00	5.282189e-02	5.282190e-02
4.170284826975205e-04	-4.049954e+00	2.997910e-02	2.997911e-02
4.184933264475205e-04	-3.945523e+00	3.062732e-03	3.062742e-03
4.185351562500000e-04	-3.935306e+00	2.302560e-03	2.302570e-03
4.186188158549590e-04	-3.893944e+00	8.045761e-04	8.045856e-04
4.186814534727329e-04	-3.837557e+00	-2.993178e-04	-2.993084e-04
4.187175825502722e-04	-3.741481e+00	-9.244227e-04	-9.244133e-04
4.187459440755180e-04	-3.539649e+00	-1.393099e-03	-1.393089e-03
4.187791150028554e-04	-3.103755e+00	-1.893057e-03	-1.893049e-03
4.188100672608770e-04	-2.451875e+00	-2.265433e-03	-2.265425e-03
4.188624081338245e-04	-8.265476e-01	-2.611778e-03	-2.611771e-03
4.189196295654901e-04	1.448143e+00	-2.519568e-03	-2.519564e-03
4.189766845385855e-04	3.737308e+00	-1.841878e-03	-1.841876e-03
4.190359801770620e-04	5.520509e+00	-6.438263e-04	-6.438263e-04
4.190599736359595e-04	5.811273e+00	-4.825672e-05	-4.825695e-05
4.190844376827481e-04	5.656495e+00	5.891478e-04	5.891477e-04
4.191094197244810e-04	5.124326e+00	1.191871e-03	1.191872e-03
4.191454729369258e-04	3.882086e+00	1.909856e-03	1.909858e-03
4.191856008118451e-04	2.188861e+00	2.424543e-03	2.424546e-03
4.192411617007344e-04	-1.630754e-01	2.659863e-03	2.659869e-03
