time	I(L1)
8.500777796954253e-04	6.813926e-01
8.500906518107582e-04	6.812187e-01
8.500961322092099e-04	6.811221e-01
8.500984984271672e-04	6.810744e-01
8.500996802286063e-04	6.810493e-01
8.501006460535213e-04	6.810283e-01
8.501016311050439e-04	6.810067e-01
8.501033632666715e-04	6.809685e-01
8.501054138958090e-04	6.809228e-01
8.501081855310732e-04	6.808607e-01
8.501108350165614e-04	6.808010e-01
8.501144723366090e-04	6.807187e-01
8.501197069296375e-04	6.805999e-01
8.501263332157825e-04	6.804492e-01
8.501327872139569e-04	6.803020e-01
8.501442118606221e-04	6.800408e-01
8.501564200267518e-04	6.797614e-01
8.501689214757353e-04	6.794748e-01
8.501827905512641e-04	6.791565e-01
8.501976669374585e-04	6.788150e-01
8.502146437750638e-04	6.784251e-01
8.502330130386516e-04	6.780030e-01
8.502587342571553e-04	6.774119e-01
8.502877500218963e-04	6.767449e-01
8.503177866034849e-04	6.760545e-01
8.503532399110941e-04	6.752397e-01
8.503973469348362e-04	6.742261e-01
8.504630195437720e-04	6.727172e-01
8.505388849508664e-04	6.709746e-01
8.506877237572343e-04	6.675574e-01
8.508254959045672e-04	6.643962e-01
8.510981469025525e-04	6.581460e-01
8.514839956980666e-04	6.493147e-01
8.522556932890948e-04	6.317058e-01
8.537960262152010e-04	5.967292e-01
8.557491512152010e-04	5.526792e-01
8.577022762152010e-04	5.089151e-01
8.580478750000001e-04	5.012157e-01
8.587390725695983e-04	4.858716e-01
8.587400725695983e-04	4.858494e-01
8.587420725695983e-04	4.858051e-01
8.587460725695984e-04	4.857165e-01
8.587509068255474e-04	4.856094e-01
8.587602112053083e-04	4.854033e-01
8.587788199648301e-04	4.849912e-01
8.588145457258360e-04	4.842000e-01
8.588853343933804e-04	4.826329e-01
8.590269117284690e-04	4.795008e-01
8.593100663986463e-04	4.732414e-01
8.594346906596454e-04	4.704892e-01
8.596839391816437e-04	4.649893e-01
8.596849391816437e-04	4.649673e-01
8.596869391816437e-04	4.649232e-01
8.596909391816438e-04	4.648350e-01
8.596952438393209e-04	4.647401e-01
8.597038531546749e-04	4.645503e-01
8.597210717853830e-04	4.641707e-01
8.597555090467992e-04	4.634117e-01
8.598243835696316e-04	4.618939e-01
8.598632509543352e-04	4.610376e-01
8.599232652305929e-04	4.597158e-01
8.599242652305929e-04	4.596937e-01
8.599262652305929e-04	4.596497e-01
8.599302652305930e-04	4.595616e-01
8.599346796452041e-04	4.594644e-01
8.599435084744262e-04	4.592700e-01
8.599611661328706e-04	4.588812e-01
8.599656846831113e-04	4.587817e-01
8.599747217835926e-04	4.585828e-01
8.599829257990374e-04	4.584021e-01
8.599845919691106e-04	4.583654e-01
8.599879243092571e-04	4.582921e-01
8.599945889895499e-04	4.581454e-01
8.599955889895500e-04	4.581234e-01
8.599975889895500e-04	4.580793e-01
8.599985889895500e-04	4.580573e-01
8.599990000000001e-04	4.580483e-01
8.599998220209002e-04	4.580302e-01
8.600001042110785e-04	4.580240e-01
8.600004356196434e-04	4.580167e-01
8.600005555930477e-04	4.580140e-01
8.600006891664521e-04	4.580111e-01
8.600007872451536e-04	4.580089e-01
8.600008890696884e-04	4.580067e-01
8.600009080084145e-04	4.580063e-01
8.600009458858668e-04	4.580054e-01
8.600009583813138e-04	4.580052e-01
8.600009750091060e-04	4.580048e-01
8.600010000000001e-04	4.580042e-01
8.600010024990895e-04	4.580042e-01
8.600010074972683e-04	4.580041e-01
8.600010174936260e-04	4.580038e-01
8.600010287090629e-04	4.580036e-01
8.600010511399367e-04	4.580031e-01
8.600010960016842e-04	4.580022e-01
8.600011857251793e-04	4.580002e-01
8.600013060237510e-04	4.579975e-01
8.600014690320914e-04	4.579939e-01
8.600016657496078e-04	4.579896e-01
8.600017534066040e-04	4.579877e-01
8.600018246860076e-04	4.579861e-01
8.600018574411929e-04	4.579854e-01
8.600019229515635e-04	4.579839e-01
8.600020000000001e-04	4.579822e-01
8.600020231145311e-04	4.579817e-01
8.600020539339057e-04	4.579811e-01
8.600021155726551e-04	4.579797e-01
8.600022388501537e-04	4.579770e-01
8.600024854051510e-04	4.579715e-01
8.600028016867801e-04	4.579646e-01
8.600030967718248e-04	4.579581e-01
8.600034128256895e-04	4.579511e-01
8.600037953780525e-04	4.579427e-01
8.600045145117216e-04	4.579269e-01
8.600050544631914e-04	4.579150e-01
8.600057062015120e-04	4.579006e-01
8.600061758325384e-04	4.578903e-01
8.600067428215264e-04	4.578778e-01
8.600076795745072e-04	4.578572e-01
8.600091402263648e-04	4.578250e-01
8.600108438565174e-04	4.577875e-01
8.600128445724021e-04	4.577435e-01
8.600143973235326e-04	4.577093e-01
8.600160105858996e-04	4.576738e-01
8.600175172702955e-04	4.576406e-01
8.600186663681229e-04	4.576153e-01
8.600194126597218e-04	4.575988e-01
8.600201814162757e-04	4.575819e-01
8.600209653663797e-04	4.575647e-01
8.600218088665729e-04	4.575461e-01
8.600225372534906e-04	4.575300e-01
8.600233355514470e-04	4.575124e-01
8.600241803842754e-04	4.574938e-01
8.600249923861693e-04	4.574760e-01
8.600260322201479e-04	4.574531e-01
8.600278732543629e-04	4.574125e-01
8.600315553227927e-04	4.573314e-01
8.600356472035229e-04	4.572414e-01
8.600406979184198e-04	4.571303e-01
8.600439595602816e-04	4.570588e-01
8.600473149218517e-04	4.569858e-01
8.600515039330280e-04	4.568956e-01
8.600531509144143e-04	4.568605e-01
8.600541027602948e-04	4.568404e-01
8.600545896572579e-04	4.568303e-01
8.600548362781990e-04	4.568253e-01
8.600549181472340e-04	4.568237e-01
8.600549449208107e-04	4.568232e-01
8.600549548884024e-04	4.568230e-01
8.600549648344753e-04	4.568228e-01
8.600549752799181e-04	4.568226e-01
8.600549898219455e-04	4.568224e-01
8.600550189060002e-04	4.568219e-01
8.600550723015947e-04	4.568209e-01
8.600551301494704e-04	4.568200e-01
8.600552085006112e-04	4.568187e-01
8.600552977841843e-04	4.568173e-01
8.600554209632139e-04	4.568154e-01
8.600555669190800e-04	4.568132e-01
8.600557685734304e-04	4.568102e-01
8.600560179149295e-04	4.568066e-01
8.600563779590160e-04	4.568014e-01
8.600568697363188e-04	4.567944e-01
8.600577010028384e-04	4.567831e-01
8.600592105499590e-04	4.567637e-01
8.600622296442003e-04	4.567297e-01
8.600682678326831e-04	4.566794e-01
8.600803442096485e-04	4.566270e-01
8.600946230793587e-04	4.566277e-01
8.601101062389566e-04	4.566934e-01
8.601269997778437e-04	4.568294e-01
8.601471305693354e-04	4.570736e-01
8.601747785806335e-04	4.575111e-01
8.601848856788313e-04	4.577014e-01
8.601901510674686e-04	4.578112e-01
8.601959336906048e-04	4.579353e-01
8.601984707515892e-04	4.579903e-01
8.602025798692790e-04	4.580798e-01
8.602059049837317e-04	4.581525e-01
8.602095979691256e-04	4.582334e-01
8.602139577739816e-04	4.583292e-01
8.602185489964513e-04	4.584302e-01
8.602247131826087e-04	4.585661e-01
8.602310855723052e-04	4.587068e-01
8.602398231071377e-04	4.588999e-01
8.602490786590995e-04	4.591048e-01
8.602614918893160e-04	4.593799e-01
8.602750292843420e-04	4.596802e-01
8.602931680809619e-04	4.600828e-01
8.603129870492398e-04	4.605230e-01
8.603401328407859e-04	4.611263e-01
8.603695780250402e-04	4.617810e-01
8.604220089825909e-04	4.629470e-01
8.604714190347833e-04	4.640460e-01
8.605440174283584e-04	4.656607e-01
8.606211194681124e-04	4.673754e-01
8.607392152399714e-04	4.700010e-01
8.608695430048100e-04	4.728970e-01
8.610735516901000e-04	4.774272e-01
8.613393138466455e-04	4.833222e-01
8.618187559969667e-04	4.939380e-01
8.625876639778629e-04	5.109084e-01
8.641254799396553e-04	5.446749e-01
8.660786049396553e-04	5.872632e-01
8.680317299396553e-04	6.295863e-01
8.680327299396553e-04	6.296079e-01
8.680347299396553e-04	6.296510e-01
8.680387299396554e-04	6.297370e-01
8.680424227671467e-04	6.298165e-01
8.680498084221292e-04	6.299754e-01
8.680610097562374e-04	6.302164e-01
8.680775749974760e-04	6.305729e-01
8.681068387767986e-04	6.312024e-01
8.681502975176877e-04	6.321372e-01
8.682231188601331e-04	6.337029e-01
8.683392396760742e-04	6.361985e-01
8.685285520027359e-04	6.402633e-01
8.689071766560591e-04	6.483846e-01
8.690447506933536e-04	6.513318e-01
8.693198987679428e-04	6.572207e-01
8.693208987679428e-04	6.572421e-01
8.693228987679428e-04	6.572849e-01
8.693268987679429e-04	6.573704e-01
8.693321686318947e-04	6.574831e-01
8.693427083597984e-04	6.577085e-01
8.693619561320036e-04	6.581200e-01
8.693946768329342e-04	6.588194e-01
8.694585406087179e-04	6.601843e-01
8.695700852164959e-04	6.625673e-01
8.695940976279629e-04	6.630802e-01
8.696421224508969e-04	6.641055e-01
8.697059503541322e-04	6.654681e-01
8.697069503541322e-04	6.654894e-01
8.697089503541323e-04	6.655322e-01
8.697129503541323e-04	6.656175e-01
8.697202101416855e-04	6.657724e-01
8.697347297167917e-04	6.660823e-01
8.697637688670043e-04	6.667020e-01
8.697647688670043e-04	6.667233e-01
8.697667688670044e-04	6.667660e-01
8.697707688670044e-04	6.668513e-01
8.697787688670045e-04	6.670220e-01
8.697859999999999e-04	6.671762e-01
8.697875377340095e-04	6.672091e-01
8.697906132020286e-04	6.672747e-01
8.697958490639619e-04	6.673864e-01
8.697968490639619e-04	6.674077e-01
8.697988490639619e-04	6.674504e-01
8.697998490639619e-04	6.674717e-01
8.698000000000001e-04	6.674749e-01
8.698003018720765e-04	6.674814e-01
8.698009056162293e-04	6.674942e-01
8.698020000000001e-04	6.675176e-01
8.698021000000002e-04	6.675197e-01
8.698023000000001e-04	6.675240e-01
8.698026000000001e-04	6.675304e-01
8.698030000000002e-04	6.675389e-01
8.698030400000002e-04	6.675398e-01
8.698031200000002e-04	6.675415e-01
8.698032800000002e-04	6.675449e-01
8.698036000000003e-04	6.675518e-01
8.698040876761315e-04	6.675621e-01
8.698047907792601e-04	6.675771e-01
8.698057105702486e-04	6.675968e-01
8.698060201269930e-04	6.676034e-01
8.698062061631924e-04	6.676073e-01
8.698064168018852e-04	6.676118e-01
8.698065753782348e-04	6.676152e-01
8.698067325130559e-04	6.676186e-01
8.698069425687238e-04	6.676230e-01
8.698071631669391e-04	6.676278e-01
8.698075136183600e-04	6.676352e-01
8.698078455803797e-04	6.676423e-01
8.698084382179747e-04	6.676549e-01
8.698090858615290e-04	6.676688e-01
8.698103043865567e-04	6.676947e-01
8.698113515045383e-04	6.677171e-01
8.698122358145878e-04	6.677359e-01
8.698133157565385e-04	6.677590e-01
8.698143077510529e-04	6.677802e-01
8.698152922927958e-04	6.678011e-01
8.698170567645578e-04	6.678388e-01
8.698200880420572e-04	6.679035e-01
8.698240514784539e-04	6.679880e-01
8.698282871651966e-04	6.680784e-01
8.698338530476641e-04	6.681970e-01
8.698394651979689e-04	6.683167e-01
8.698468234733602e-04	6.684734e-01
8.698545419187827e-04	6.686376e-01
8.698643406534174e-04	6.688460e-01
8.698734017651648e-04	6.690382e-01
8.698854111357483e-04	6.692923e-01
8.698962360279615e-04	6.695205e-01
8.699050087343421e-04	6.697041e-01
8.699163758611340e-04	6.699397e-01
8.699245261794405e-04	6.701056e-01
8.699315022605159e-04	6.702430e-01
8.699391715461437e-04	6.703882e-01
8.699417542864127e-04	6.704351e-01
8.699449195489727e-04	6.704904e-01
8.699470604253313e-04	6.705270e-01
8.699491089974291e-04	6.705610e-01
8.699532061416246e-04	6.706266e-01
8.699594657145424e-04	6.707221e-01
8.699655222931837e-04	6.708083e-01
8.699743673954127e-04	6.709234e-01
8.699831234831939e-04	6.710241e-01
8.699971421052866e-04	6.711600e-01
8.700102110865389e-04	6.712559e-01
8.700313684643314e-04	6.713418e-01
8.700549601409738e-04	6.713412e-01
8.700710536401240e-04	6.712528e-01
8.700859749752878e-04	6.710883e-01
8.700923797878352e-04	6.709892e-01
8.700961098133087e-04	6.709198e-01
8.700981640588026e-04	6.708783e-01
8.700991573711841e-04	6.708574e-01
8.700999111713396e-04	6.708412e-01
8.701007191032733e-04	6.708237e-01
8.701018447912564e-04	6.707991e-01
8.701037861757645e-04	6.707562e-01
8.701057658396791e-04	6.707122e-01
8.701077419177351e-04	6.706679e-01
8.701107429569660e-04	6.706003e-01
8.701138207848538e-04	6.705307e-01
8.701192837501856e-04	6.704068e-01
8.701256487824299e-04	6.702621e-01
8.701320751327146e-04	6.701155e-01
8.701425224971666e-04	6.698768e-01
8.701540082956740e-04	6.696140e-01
8.701674991323605e-04	6.693048e-01
8.701800786580867e-04	6.690163e-01
8.701961623669660e-04	6.686471e-01
8.702112063580827e-04	6.683016e-01
8.702301746277702e-04	6.678659e-01
8.702475156946368e-04	6.674675e-01
8.702723501261105e-04	6.668968e-01
8.702983258160710e-04	6.662998e-01
8.703217545110169e-04	6.657614e-01
8.703543284667327e-04	6.650128e-01
8.704035438893502e-04	6.638820e-01
8.704696117597154e-04	6.623642e-01
8.705530829036061e-04	6.604473e-01
8.706804356726004e-04	6.575239e-01
8.708394877225561e-04	6.538751e-01
8.710799308569122e-04	6.483640e-01
8.714493068034347e-04	6.399106e-01
8.721880586964796e-04	6.230512e-01
8.735554995846730e-04	5.919909e-01
8.755086245846730e-04	5.479202e-01
8.774617495846730e-04	5.041420e-01
8.780478750000002e-04	4.910856e-01
8.788287491693459e-04	4.737606e-01
8.788297491693458e-04	4.737384e-01
8.788317491693456e-04	4.736942e-01
8.788357491693453e-04	4.736057e-01
8.788402731525181e-04	4.735056e-01
8.788493211188636e-04	4.733054e-01
8.788674170515546e-04	4.729050e-01
8.789036089169367e-04	4.721045e-01
8.789759926477008e-04	4.705039e-01
8.791207601092292e-04	4.673049e-01
8.794102950322859e-04	4.609111e-01
8.794219301538869e-04	4.606543e-01
8.794452003970889e-04	4.601409e-01
8.794917408834928e-04	4.591145e-01
8.795848218563008e-04	4.570626e-01
8.797709838019167e-04	4.529604e-01
8.797719838019166e-04	4.529383e-01
8.797739838019164e-04	4.528943e-01
8.797779838019160e-04	4.528062e-01
8.797826733183923e-04	4.527029e-01
8.797920523513448e-04	4.524964e-01
8.798108104172499e-04	4.520834e-01
8.798483265490601e-04	4.512575e-01
8.799233588126804e-04	4.496060e-01
8.799243588126803e-04	4.495840e-01
8.799263588126801e-04	4.495400e-01
8.799303588126798e-04	4.494520e-01
8.799351866721334e-04	4.493457e-01
8.799448423910406e-04	4.491333e-01
8.799641538288550e-04	4.487084e-01
8.799651538288549e-04	4.486864e-01
8.799671538288548e-04	4.486424e-01
8.799711538288544e-04	4.485544e-01
8.799761073891427e-04	4.484454e-01
8.799860145097194e-04	4.482275e-01
8.799870145097193e-04	4.482055e-01
8.799890145097191e-04	4.481615e-01
8.799930145097188e-04	4.480735e-01
8.799959329803113e-04	4.480093e-01
8.799969329803112e-04	4.479873e-01
8.799989329803111e-04	4.479433e-01
8.799999329803110e-04	4.479213e-01
8.800010000000002e-04	4.478978e-01
8.800010023334470e-04	4.478978e-01
8.800010070003406e-04	4.478977e-01
8.800010163341279e-04	4.478975e-01
8.800010267680836e-04	4.478972e-01
8.800010453483374e-04	4.478968e-01
8.800010825088452e-04	4.478960e-01
8.800011568298607e-04	4.478944e-01
8.800012740609969e-04	4.478918e-01
8.800014221150103e-04	4.478885e-01
8.800016135295875e-04	4.478843e-01
8.800017703418894e-04	4.478809e-01
8.800020000000001e-04	4.478758e-01
8.800020229658112e-04	4.478753e-01
8.800020688974333e-04	4.478743e-01
8.800021607606775e-04	4.478723e-01
8.800023444871661e-04	4.478683e-01
8.800026580052532e-04	4.478613e-01
8.800029967354255e-04	4.478539e-01
8.800033161925006e-04	4.478469e-01
8.800036540193704e-04	4.478394e-01
8.800042314018783e-04	4.478267e-01
8.800048104693324e-04	4.478140e-01
8.800054143685349e-04	4.478007e-01
8.800059430805821e-04	4.477891e-01
8.800065032403268e-04	4.477768e-01
8.800071408043227e-04	4.477627e-01
8.800082676533462e-04	4.477380e-01
8.800095762427353e-04	4.477092e-01
8.800117535604936e-04	4.476613e-01
8.800133719343767e-04	4.476256e-01
8.800148778474767e-04	4.475925e-01
8.800166466728030e-04	4.475536e-01
8.800179881334007e-04	4.475241e-01
8.800189528691724e-04	4.475029e-01
8.800196474922519e-04	4.474876e-01
8.800204458016985e-04	4.474700e-01
8.800213730109005e-04	4.474496e-01
8.800221634262313e-04	4.474322e-01
8.800228674677922e-04	4.474167e-01
8.800237487273632e-04	4.473973e-01
8.800246846883483e-04	4.473767e-01
8.800257072990431e-04	4.473542e-01
8.800268892258019e-04	4.473282e-01
8.800292530793196e-04	4.472762e-01
8.800329817166852e-04	4.471941e-01
8.800389557435694e-04	4.470628e-01
8.800427888040685e-04	4.469787e-01
8.800460039344891e-04	4.469086e-01
8.800504742660715e-04	4.468126e-01
8.800548224843197e-04	4.467227e-01
8.800556724754531e-04	4.467079e-01
8.800562323722667e-04	4.467002e-01
8.800564442374776e-04	4.466974e-01
8.800566509845399e-04	4.466945e-01
8.800567570611303e-04	4.466930e-01
8.800568209596150e-04	4.466921e-01
8.800568611589186e-04	4.466915e-01
8.800568909675835e-04	4.466911e-01
8.800569173802108e-04	4.466908e-01
8.800569446687631e-04	4.466904e-01
8.800569742178924e-04	4.466900e-01
8.800570139600601e-04	4.466894e-01
8.800570715196239e-04	4.466886e-01
8.800571652821652e-04	4.466873e-01
8.800573301646471e-04	4.466851e-01
8.800576378925094e-04	4.466809e-01
8.800581743052831e-04	4.466738e-01
8.800592471308305e-04	4.466602e-01
8.800610320590666e-04	4.466392e-01
8.800646019155387e-04	4.466038e-01
8.800717416284831e-04	4.465544e-01
8.800833414782092e-04	4.465213e-01
8.800997093728923e-04	4.465466e-01
8.801172942160869e-04	4.466453e-01
8.801337982015599e-04	4.468035e-01
8.801562843442655e-04	4.471158e-01
8.801865136548815e-04	4.476458e-01
8.801941137841560e-04	4.477995e-01
8.802016786663752e-04	4.479634e-01
8.802055712197825e-04	4.480485e-01
8.802096185899364e-04	4.481372e-01
8.802127360070797e-04	4.482057e-01
8.802160553699227e-04	4.482788e-01
8.802192950734887e-04	4.483502e-01
8.802224460369585e-04	4.484197e-01
8.802260100959070e-04	4.484984e-01
8.802296064265687e-04	4.485779e-01
8.802338450121580e-04	4.486716e-01
8.802384392269765e-04	4.487733e-01
8.802440260884054e-04	4.488970e-01
8.802502896093984e-04	4.490358e-01
8.802583547158128e-04	4.492146e-01
8.802679185738507e-04	4.494269e-01
8.802825764264620e-04	4.497524e-01
8.803023731004026e-04	4.501923e-01
8.803419664482836e-04	4.510728e-01
8.803779120047433e-04	4.518725e-01
8.804245217738011e-04	4.529097e-01
8.804745506602518e-04	4.540233e-01
8.805503459739408e-04	4.557103e-01
8.806294451943364e-04	4.574705e-01
8.807454949505266e-04	4.600522e-01
8.808852682725775e-04	4.631602e-01
8.810884136871596e-04	4.676740e-01
8.813619809264451e-04	4.737458e-01
8.818719379957721e-04	4.850436e-01
8.826595736235824e-04	5.024360e-01
8.842348448792030e-04	5.370409e-01
8.861879698792030e-04	5.796636e-01
8.878488750000001e-04	6.156967e-01
8.878498750000001e-04	6.157183e-01
8.878518750000001e-04	6.157615e-01
8.878553831161384e-04	6.158371e-01
8.878589512957699e-04	6.159140e-01
8.878660876550327e-04	6.160679e-01
8.878755142828011e-04	6.162711e-01
8.878923976243248e-04	6.166351e-01
8.879261643073721e-04	6.173629e-01
8.879936976734669e-04	6.188181e-01
8.881287644056564e-04	6.217268e-01
8.883988978700353e-04	6.275370e-01
8.889391647987930e-04	6.391441e-01
8.889401647987931e-04	6.391655e-01
8.889421647987931e-04	6.392084e-01
8.889461647987932e-04	6.392942e-01
8.889505916459136e-04	6.393892e-01
8.889594453401543e-04	6.395790e-01
8.889741305133312e-04	6.398939e-01
8.890035008596850e-04	6.405237e-01
8.890622415523926e-04	6.417829e-01
8.891797229378077e-04	6.443000e-01
8.894146857086381e-04	6.493315e-01
8.894156857086382e-04	6.493528e-01
8.894176857086382e-04	6.493956e-01
8.894216857086382e-04	6.494812e-01
8.894268890305999e-04	6.495926e-01
8.894372956745233e-04	6.498153e-01
8.894567366993565e-04	6.502312e-01
8.894956187490231e-04	6.510628e-01
8.895733828483560e-04	6.527259e-01
8.896464718013341e-04	6.542885e-01
8.896558220940439e-04	6.544883e-01
8.896745226794635e-04	6.548880e-01
8.897119238503027e-04	6.556872e-01
8.897271976583217e-04	6.560136e-01
8.897577452743595e-04	6.566662e-01
8.897587452743595e-04	6.566876e-01
8.897607452743596e-04	6.567303e-01
8.897647452743596e-04	6.568157e-01
8.897706635296129e-04	6.569421e-01
8.897825000401194e-04	6.571950e-01
8.897835000401194e-04	6.572163e-01
8.897855000401195e-04	6.572590e-01
8.897895000401195e-04	6.573445e-01
8.897958624695851e-04	6.574804e-01
